diseaseId	name	targetId	score	evidenceCount
EFO_0000270	asthma	ENSG00000117594	0.00443495825621642	1
EFO_0000270	asthma	ENSG00000117595	0.00461974818355877	2
EFO_0000270	asthma	ENSG00000117601	0.0243922704091903	1
EFO_0000270	asthma	ENSG00000117707	0.0155223538967575	1
EFO_0000270	asthma	ENSG00000117971	0.0831554673040579	2
EFO_0000270	asthma	ENSG00000117983	0.0442925171868519	42
EFO_0000270	asthma	ENSG00000117984	0.00443495825621642	1
EFO_0000270	asthma	ENSG00000118007	0.00425016832887407	2
EFO_0000270	asthma	ENSG00000118046	0.0591327767495523	1
EFO_0000270	asthma	ENSG00000118094	0.0273395990311956	2
EFO_0000270	asthma	ENSG00000118113	0.0700190572910467	12
EFO_0000270	asthma	ENSG00000118137	0.0165590013646657	15
EFO_0000270	asthma	ENSG00000118194	0.00295663883747761	1
EFO_0000270	asthma	ENSG00000118217	0.00402635462390498	7
EFO_0000270	asthma	ENSG00000118260	0.0275737466524502	10
EFO_0000270	asthma	ENSG00000118271	0.0118265553499105	1
EFO_0000270	asthma	ENSG00000118292	0.0342648069153965	1
EFO_0000270	asthma	ENSG00000118322	0.122198727277188	4
EFO_0000270	asthma	ENSG00000118407	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000118432	0.00406537840153172	2
EFO_0000270	asthma	ENSG00000118482	0.0467499610226286	2
EFO_0000270	asthma	ENSG00000118503	0.232989298792209	11
EFO_0000270	asthma	ENSG00000118507	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000118513	0.0548764881782846	3
EFO_0000270	asthma	ENSG00000118515	0.0143930821185542	3
EFO_0000270	asthma	ENSG00000118520	0.0355423298641868	18
EFO_0000270	asthma	ENSG00000118523	0.0501931004655788	17
EFO_0000270	asthma	ENSG00000118579	0.0142226647411163	6
EFO_0000270	asthma	ENSG00000118689	0.0826337186010413	7
EFO_0000270	asthma	ENSG00000118690	0.0834784880799772	1
EFO_0000270	asthma	ENSG00000118777	0.0133459391969476	4
EFO_0000270	asthma	ENSG00000118785	0.0991745725680006	47
EFO_0000270	asthma	ENSG00000118898	0.0114569754952258	2
EFO_0000270	asthma	ENSG00000118903	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000118922	0.121737512843043	7
EFO_0000270	asthma	ENSG00000118971	0.0221747912810821	1
EFO_0000270	asthma	ENSG00000118972	0.00275131669598611	3
EFO_0000270	asthma	ENSG00000119004	0.00038497405036781	1
EFO_0000270	asthma	ENSG00000119048	0.0256456028063979	1
EFO_0000270	asthma	ENSG00000119121	0.00302572743205392	1
EFO_0000270	asthma	ENSG00000119326	0.00716574273805338	3
EFO_0000270	asthma	ENSG00000119383	0.0326163031952554	14
EFO_0000270	asthma	ENSG00000119396	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000119403	0.0741415878703759	3
EFO_0000270	asthma	ENSG00000119408	0.269402682975685	2
EFO_0000270	asthma	ENSG00000119523	0.136689614279849	3
EFO_0000270	asthma	ENSG00000119535	0.0160561914646354	3
EFO_0000270	asthma	ENSG00000119630	0.0575599047387201	10
EFO_0000270	asthma	ENSG00000160233	0.00295663883747761	1
EFO_0000270	asthma	ENSG00000160255	0.0211388489254744	11
EFO_0000270	asthma	ENSG00000160271	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000160307	0.00572848774761288	2
EFO_0000270	asthma	ENSG00000160339	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000160349	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000160446	0.354580320459776	5
EFO_0000270	asthma	ENSG00000160447	0.0670582862677272	4
EFO_0000270	asthma	ENSG00000160505	0.0125657150592799	1
EFO_0000270	asthma	ENSG00000160683	0.126440860256082	19
EFO_0000270	asthma	ENSG00000160710	0.00665243738432463	1
EFO_0000270	asthma	ENSG00000160712	0.332028363114686	49
EFO_0000270	asthma	ENSG00000160716	0.369579854684702	1
EFO_0000270	asthma	ENSG00000160752	0.0739159709369404	1
EFO_0000270	asthma	ENSG00000160791	0.0277916071812976	32
EFO_0000270	asthma	ENSG00000160803	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000160856	0.0158919337514422	2
EFO_0000270	asthma	ENSG00000160867	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000160868	0.00586940601343216	9
EFO_0000270	asthma	ENSG00000160917	0.00680642899044326	4
EFO_0000270	asthma	ENSG00000160951	0.00534494598730675	6
EFO_0000270	asthma	ENSG00000160963	0.0389290780267886	4
EFO_0000270	asthma	ENSG00000161055	0.00335777197379481	2
EFO_0000270	asthma	ENSG00000161281	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000161395	0.106573249034004	10
EFO_0000270	asthma	ENSG00000161405	0.216289223631416	48
EFO_0000270	asthma	ENSG00000161533	0.0184981139089248	1
EFO_0000270	asthma	ENSG00000161551	0.0524542260723092	1
EFO_0000270	asthma	ENSG00000161558	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000161610	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000161638	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000161798	0.0691310195473518	11
EFO_0000270	asthma	ENSG00000161835	0.0165824321132781	5
EFO_0000270	asthma	ENSG00000161896	0.0381243352326675	2
EFO_0000270	asthma	ENSG00000161905	0.300880987164548	22
EFO_0000270	asthma	ENSG00000161914	0.032104903487152	1
EFO_0000270	asthma	ENSG00000161921	0.0030014259423727	3
EFO_0000270	asthma	ENSG00000161955	0.00406537840153172	2
EFO_0000270	asthma	ENSG00000162078	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000162104	0.0104414396126654	7
EFO_0000270	asthma	ENSG00000162105	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000162194	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000162236	0.0103482359311717	1
EFO_0000270	asthma	ENSG00000162409	0.00739159709369404	1
EFO_0000270	asthma	ENSG00000162426	0.0968302383468274	10
EFO_0000270	asthma	ENSG00000162434	0.082492889610779	8
EFO_0000270	asthma	ENSG00000162444	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000162512	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000162551	0.00308763436374919	5
EFO_0000270	asthma	ENSG00000162572	0.00443495825621642	1
EFO_0000270	asthma	ENSG00000162592	0.0341308257546946	1
EFO_0000270	asthma	ENSG00000162594	0.0062814875514056	9
EFO_0000270	asthma	ENSG00000162599	0.0111538811226281	2
EFO_0000270	asthma	ENSG00000162600	0.00201215698661671	3
EFO_0000270	asthma	ENSG00000162607	0.00148248562818238	1
EFO_0000270	asthma	ENSG00000162645	0.0015806239216806	1
EFO_0000270	asthma	ENSG00000162654	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000162676	0.00739159709369404	1
EFO_0000270	asthma	ENSG00000162692	0.058060571872659	52
EFO_0000270	asthma	ENSG00000162706	0.328834585796106	2
EFO_0000270	asthma	ENSG00000162711	0.0747513227685954	78
EFO_0000270	asthma	ENSG00000162734	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000162735	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000162747	0.0123809251319375	2
EFO_0000270	asthma	ENSG00000162772	0.0141405358845197	6
EFO_0000270	asthma	ENSG00000162877	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000162878	0.0383652088844793	2
EFO_0000270	asthma	ENSG00000162881	0.0175550430975233	2
EFO_0000270	asthma	ENSG00000162896	0.00912656918929722	4
EFO_0000270	asthma	ENSG00000162924	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000162944	0.0629031676190025	3
EFO_0000270	asthma	ENSG00000162998	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000163017	0.00739159709369404	1
EFO_0000270	asthma	ENSG00000163069	0.0139844784862428	7
EFO_0000270	asthma	ENSG00000163106	0.0303893518394495	83
EFO_0000270	asthma	ENSG00000163125	0.0542020032803757	1
EFO_0000270	asthma	ENSG00000163131	0.0117435825019828	14
EFO_0000270	asthma	ENSG00000163132	0.271325615681694	1
EFO_0000270	asthma	ENSG00000163154	0.0353421674916882	9
EFO_0000270	asthma	ENSG00000163171	0.00886991651243284	1
EFO_0000270	asthma	ENSG00000163191	0.142645993240589	8
EFO_0000270	asthma	ENSG00000163207	0.0144136143327034	2
EFO_0000270	asthma	ENSG00000163220	0.0261114520432059	23
EFO_0000270	asthma	ENSG00000163221	0.0134783516408308	11
EFO_0000270	asthma	ENSG00000163235	0.00819251709796607	10
EFO_0000270	asthma	ENSG00000163281	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000163285	0.0369579854684702	1
EFO_0000270	asthma	ENSG00000163286	0.0273489092466679	1
EFO_0000270	asthma	ENSG00000163297	0.0040318142088121	1
EFO_0000270	asthma	ENSG00000163347	0.00450682100573845	4
EFO_0000270	asthma	ENSG00000163377	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000163389	0.0378696145324403	2
EFO_0000270	asthma	ENSG00000163406	0.300063656310984	2
EFO_0000270	asthma	ENSG00000163412	0.018899338706045	1
EFO_0000270	asthma	ENSG00000163430	0.0377814173461785	8
EFO_0000270	asthma	ENSG00000163453	0.00886991651243284	1
EFO_0000270	asthma	ENSG00000163464	0.106630428856496	32
EFO_0000270	asthma	ENSG00000163485	0.687337873836601	54
EFO_0000270	asthma	ENSG00000163513	0.026413532804245	7
EFO_0000270	asthma	ENSG00000163515	0.0235430868194829	26
EFO_0000270	asthma	ENSG00000163519	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000163531	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000163558	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000163564	0.268325795303839	13
EFO_0000270	asthma	ENSG00000163565	0.0550453751214379	2
EFO_0000270	asthma	ENSG00000163586	0.00739159709369404	1
EFO_0000270	asthma	ENSG00000163599	0.102223749944683	63
EFO_0000270	asthma	ENSG00000163600	0.0255691053143834	25
EFO_0000270	asthma	ENSG00000163602	0.337572138946692	2
EFO_0000270	asthma	ENSG00000163606	0.370924496062896	2
EFO_0000270	asthma	ENSG00000163631	0.0314547843941906	92
EFO_0000270	asthma	ENSG00000163635	0.00351100861950467	2
EFO_0000270	asthma	ENSG00000163636	0.00293837147817797	1
EFO_0000270	asthma	ENSG00000163638	0.0147831941873881	1
EFO_0000270	asthma	ENSG00000163661	0.0803232256329431	10
EFO_0000270	asthma	ENSG00000163673	0.0183455333422656	4
EFO_0000270	asthma	ENSG00000163682	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000163687	0.0325743577476266	4
EFO_0000270	asthma	ENSG00000163702	0.0112721855678834	2
EFO_0000270	asthma	ENSG00000163734	0.0181094128795504	2
EFO_0000270	asthma	ENSG00000163735	0.0211153431092848	13
EFO_0000270	asthma	ENSG00000163736	0.00603332618286922	5
EFO_0000270	asthma	ENSG00000163737	0.0180922559099925	8
EFO_0000270	asthma	ENSG00000163739	0.0239227282218079	27
EFO_0000270	asthma	ENSG00000163751	0.00385687022854546	1
EFO_0000270	asthma	ENSG00000163794	0.00646764745698228	2
EFO_0000270	asthma	ENSG00000163818	0.00591327767495523	1
EFO_0000270	asthma	ENSG00000163820	0.00960907622180225	1
EFO_0000270	asthma	ENSG00000163823	0.0184604442476355	15
EFO_0000270	asthma	ENSG00000163827	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000211445	0.0058003504971349	4
EFO_0000270	asthma	ENSG00000211584	0.0291948036469078	3
EFO_0000270	asthma	ENSG00000211599	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000211645	0.00143061535417575	1
EFO_0000270	asthma	ENSG00000211660	0.00137109070812541	1
EFO_0000270	asthma	ENSG00000211685	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000211689	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000211810	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000211891	0.626127119490587	4658
EFO_0000270	asthma	ENSG00000211893	0.00862352994264304	3
EFO_0000270	asthma	ENSG00000211895	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000211896	0.00796136603633295	4
EFO_0000270	asthma	ENSG00000211897	0.0154963375324699	13
EFO_0000270	asthma	ENSG00000211937	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000211943	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000211944	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000211946	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000211950	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000211952	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000211955	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000211957	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000211958	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000211959	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000211961	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000211965	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000211966	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000211968	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000211970	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000211976	0.00258705898279291	2
EFO_0000270	asthma	ENSG00000211978	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000212127	0.00718627495220254	3
EFO_0000270	asthma	ENSG00000213022	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000213047	0.377265823295008	25
EFO_0000270	asthma	ENSG00000213079	0.254680789437318	2
EFO_0000270	asthma	ENSG00000213085	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000213088	0.108944282271295	4
EFO_0000270	asthma	ENSG00000213171	0.0185223812243851	1
EFO_0000270	asthma	ENSG00000213297	0.0189500129086604	1
EFO_0000270	asthma	ENSG00000213316	0.0222893740116735	50
EFO_0000270	asthma	ENSG00000213341	0.00865432826386677	4
EFO_0000270	asthma	ENSG00000213366	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000213424	0.211335539870316	7
EFO_0000270	asthma	ENSG00000213465	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000213585	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000213626	0.363171878048061	2
EFO_0000270	asthma	ENSG00000213639	0.0144458499089175	6
EFO_0000270	asthma	ENSG00000213658	0.00443495825621642	1
EFO_0000270	asthma	ENSG00000213676	0.0195300884109422	2
EFO_0000270	asthma	ENSG00000213689	0.00406537840153172	2
EFO_0000270	asthma	ENSG00000213694	0.0766313562581655	4
EFO_0000270	asthma	ENSG00000213719	0.0203494079581035	1
EFO_0000270	asthma	ENSG00000213722	0.0118265553499105	1
EFO_0000270	asthma	ENSG00000213780	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000213809	0.0204270892127065	5
EFO_0000270	asthma	ENSG00000213903	0.0920314386788185	25
EFO_0000270	asthma	ENSG00000213906	0.0162356331170688	13
EFO_0000270	asthma	ENSG00000213918	0.0954735272640805	4
EFO_0000270	asthma	ENSG00000213927	0.0165515503670638	33
EFO_0000270	asthma	ENSG00000213949	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000213983	0.000373351493783196	1
EFO_0000270	asthma	ENSG00000214212	0.0264283780388221	1
EFO_0000270	asthma	ENSG00000214274	0.0086588444534816	12
EFO_0000270	asthma	ENSG00000214285	0.0792611959193226	14
EFO_0000270	asthma	ENSG00000214655	0.127811005698889	1
EFO_0000270	asthma	ENSG00000214711	0.00406537840153172	2
EFO_0000270	asthma	ENSG00000214941	0.00206294668324843	1
EFO_0000270	asthma	ENSG00000215182	0.327908632315823	241
EFO_0000270	asthma	ENSG00000215441	0.00257049607377989	1
EFO_0000270	asthma	ENSG00000215644	0.00406537840153172	2
EFO_0000270	asthma	ENSG00000215788	0.01037889620701	9
EFO_0000270	asthma	ENSG00000064300	0.0188434395353825	4
EFO_0000270	asthma	ENSG00000064547	0.00480453811090112	2
EFO_0000270	asthma	ENSG00000064601	0.00628285752963993	2
EFO_0000270	asthma	ENSG00000064651	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000064655	0.296851476093493	1
EFO_0000270	asthma	ENSG00000064666	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000064763	0.0140440344780187	1
EFO_0000270	asthma	ENSG00000064886	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000064932	0.188326785485632	1
EFO_0000270	asthma	ENSG00000065029	0.282491460924948	5
EFO_0000270	asthma	ENSG00000065357	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000065361	0.268790303427232	18
EFO_0000270	asthma	ENSG00000065526	0.00886991651243284	1
EFO_0000270	asthma	ENSG00000065534	0.0386268842380541	17
EFO_0000270	asthma	ENSG00000065559	0.268933005232325	4
EFO_0000270	asthma	ENSG00000065621	0.0300796937285049	3
EFO_0000270	asthma	ENSG00000065675	0.464860006676426	7
EFO_0000270	asthma	ENSG00000065717	0.00739159709369404	1
EFO_0000270	asthma	ENSG00000065970	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000065978	0.00295663883747761	1
EFO_0000270	asthma	ENSG00000065989	0.605136140891989	251
EFO_0000270	asthma	ENSG00000066032	0.00295663883747761	1
EFO_0000270	asthma	ENSG00000066044	0.0136333901950357	3
EFO_0000270	asthma	ENSG00000066117	0.0502628602371194	1
EFO_0000270	asthma	ENSG00000066336	0.0337467346047997	7
EFO_0000270	asthma	ENSG00000066379	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000066405	0.0447191624168489	2
EFO_0000270	asthma	ENSG00000066468	0.077426979556445	3
EFO_0000270	asthma	ENSG00000067182	0.0117193637238106	11
EFO_0000270	asthma	ENSG00000067208	0.173951747186719	2
EFO_0000270	asthma	ENSG00000067560	0.0601045341962433	37
EFO_0000270	asthma	ENSG00000067900	0.00516138799281335	6
EFO_0000270	asthma	ENSG00000068024	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000068028	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000068078	0.339546226969008	11
EFO_0000270	asthma	ENSG00000068305	0.00443495825621642	1
EFO_0000270	asthma	ENSG00000068903	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000069011	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000069122	0.00517411796558583	1
EFO_0000270	asthma	ENSG00000069206	0.00739159709369404	1
EFO_0000270	asthma	ENSG00000069431	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000069493	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000069509	0.00272321640147034	1
EFO_0000270	asthma	ENSG00000069667	0.469035439038451	41
EFO_0000270	asthma	ENSG00000069696	0.0369579854684702	1
EFO_0000270	asthma	ENSG00000069702	0.00829501451625664	3
EFO_0000270	asthma	ENSG00000069764	0.0746786148900238	8
EFO_0000270	asthma	ENSG00000069974	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000070018	0.0140440344780187	1
EFO_0000270	asthma	ENSG00000070031	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000070061	0.00665243738432463	1
EFO_0000270	asthma	ENSG00000070190	0.0184789927342351	1
EFO_0000270	asthma	ENSG00000070214	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000070404	0.0229139509904515	1
EFO_0000270	asthma	ENSG00000070731	0.00124746411295301	1
EFO_0000270	asthma	ENSG00000070831	0.00201215698661671	3
EFO_0000270	asthma	ENSG00000070961	0.000849755547194503	2
EFO_0000270	asthma	ENSG00000071054	0.157049292831316	1
EFO_0000270	asthma	ENSG00000072071	0.0236531106998209	1
EFO_0000270	asthma	ENSG00000072121	0.0461847467860321	7
EFO_0000270	asthma	ENSG00000072210	0.00517411796558583	1
EFO_0000270	asthma	ENSG00000072274	0.324721603884166	5
EFO_0000270	asthma	ENSG00000072310	0.00542347872308629	1
EFO_0000270	asthma	ENSG00000072364	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000072401	0.000362474653684021	1
EFO_0000270	asthma	ENSG00000072518	0.00478400589675197	3
EFO_0000270	asthma	ENSG00000072609	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000072682	0.0891744185129866	7
EFO_0000270	asthma	ENSG00000072694	0.0125657150592799	2
EFO_0000270	asthma	ENSG00000072736	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000072786	0.00886991651243284	1
EFO_0000270	asthma	ENSG00000072832	0.00665243738432463	1
EFO_0000270	asthma	ENSG00000072849	0.00275131669598611	3
EFO_0000270	asthma	ENSG00000072952	0.283797685000501	4
EFO_0000270	asthma	ENSG00000073050	0.0162615136061269	1
EFO_0000270	asthma	ENSG00000073282	0.0232835308451362	2
EFO_0000270	asthma	ENSG00000073417	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000073536	0.00295663883747761	1
EFO_0000270	asthma	ENSG00000073584	0.146922415081331	8
EFO_0000270	asthma	ENSG00000073605	0.305202701537663	127
EFO_0000270	asthma	ENSG00000073737	0.00190243557579879	1
EFO_0000270	asthma	ENSG00000073756	0.448193776213292	59
EFO_0000270	asthma	ENSG00000073792	0.00376882601371911	2
EFO_0000270	asthma	ENSG00000073861	0.325992350343944	56
EFO_0000270	asthma	ENSG00000074047	0.00921896415296839	3
EFO_0000270	asthma	ENSG00000074181	0.00921896415296839	3
EFO_0000270	asthma	ENSG00000074370	0.00794596687572109	2
EFO_0000270	asthma	ENSG00000074410	0.00162391869189654	1
EFO_0000270	asthma	ENSG00000074416	0.0341468591913329	2
EFO_0000270	asthma	ENSG00000074603	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000074621	0.00739159709369404	1
EFO_0000270	asthma	ENSG00000074660	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000074695	0.0103482359311717	1
EFO_0000270	asthma	ENSG00000074706	0.219188277577195	1
EFO_0000270	asthma	ENSG00000074771	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000074800	0.0788309723599639	5
EFO_0000270	asthma	ENSG00000074803	0.00184789927342351	2
EFO_0000270	asthma	ENSG00000075073	0.0185502712877888	13
EFO_0000270	asthma	ENSG00000075213	0.0481993727151299	4
EFO_0000270	asthma	ENSG00000075292	0.019847418507133	1
EFO_0000270	asthma	ENSG00000075426	0.035294876122389	2
EFO_0000270	asthma	ENSG00000075618	0.00813075680306344	1
EFO_0000270	asthma	ENSG00000075624	0.00997789867253444	17
EFO_0000270	asthma	ENSG00000075651	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000167642	0.00665243738432463	1
EFO_0000270	asthma	ENSG00000167657	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000167670	0.140508400619032	1
EFO_0000270	asthma	ENSG00000167671	0.0510610995776553	1
EFO_0000270	asthma	ENSG00000167701	0.00184789927342351	2
EFO_0000270	asthma	ENSG00000167723	0.00425016832887407	2
EFO_0000270	asthma	ENSG00000167748	0.00302850158699964	4
EFO_0000270	asthma	ENSG00000167749	0.0129820343289242	14
EFO_0000270	asthma	ENSG00000167757	0.0129147626998154	3
EFO_0000270	asthma	ENSG00000167768	0.0184789927342351	1
EFO_0000270	asthma	ENSG00000167815	0.0157687404665473	3
EFO_0000270	asthma	ENSG00000167851	0.00700148502486018	3
EFO_0000270	asthma	ENSG00000167914	0.299343397030992	41
EFO_0000270	asthma	ENSG00000167916	0.0872265245169569	7
EFO_0000270	asthma	ENSG00000167972	0.00425016832887407	2
EFO_0000270	asthma	ENSG00000167995	0.00290284443640684	5
EFO_0000270	asthma	ENSG00000168002	0.00295663883747761	1
EFO_0000270	asthma	ENSG00000168003	0.00960907622180225	1
EFO_0000270	asthma	ENSG00000168028	0.00184789927342351	2
EFO_0000270	asthma	ENSG00000168036	0.00811022458891429	3
EFO_0000270	asthma	ENSG00000168040	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000168077	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000168081	0.00517411796558583	1
EFO_0000270	asthma	ENSG00000168131	0.0656830634190323	3
EFO_0000270	asthma	ENSG00000168214	0.00866459437094134	3
EFO_0000270	asthma	ENSG00000168229	0.396071581320659	54
EFO_0000270	asthma	ENSG00000168259	0.00149573531795499	1
EFO_0000270	asthma	ENSG00000168264	0.00143061535417575	1
EFO_0000270	asthma	ENSG00000168269	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000168297	0.00244111916640789	1
EFO_0000270	asthma	ENSG00000168310	0.0140440344780187	1
EFO_0000270	asthma	ENSG00000168329	0.0519892616408708	13
EFO_0000270	asthma	ENSG00000168356	0.540921181759359	5
EFO_0000270	asthma	ENSG00000168398	0.00941359697235898	7
EFO_0000270	asthma	ENSG00000168412	0.0192181524436045	1
EFO_0000270	asthma	ENSG00000168439	0.0480453811090112	2
EFO_0000270	asthma	ENSG00000168447	0.00480453811090112	2
EFO_0000270	asthma	ENSG00000168477	0.0221320268634747	2
EFO_0000270	asthma	ENSG00000168484	0.0151835723632965	4
EFO_0000270	asthma	ENSG00000168496	0.0550183958171773	8
EFO_0000270	asthma	ENSG00000168530	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000168539	0.517420863789207	10
EFO_0000270	asthma	ENSG00000168610	0.0643297439596787	57
EFO_0000270	asthma	ENSG00000168615	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000168621	0.00476347368260282	3
EFO_0000270	asthma	ENSG00000168631	0.037472125928945	2
EFO_0000270	asthma	ENSG00000168661	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000168685	0.494546042429842	29
EFO_0000270	asthma	ENSG00000168702	0.00295663883747761	1
EFO_0000270	asthma	ENSG00000168743	0.286327716747634	1
EFO_0000270	asthma	ENSG00000168811	0.0828359851543991	11
EFO_0000270	asthma	ENSG00000168818	0.018840644657541	1
EFO_0000270	asthma	ENSG00000168878	0.0175396439369115	4
EFO_0000270	asthma	ENSG00000168884	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000168918	0.00820261955258547	4
EFO_0000270	asthma	ENSG00000168961	0.0270950875421762	13
EFO_0000270	asthma	ENSG00000169031	0.00921896415296839	3
EFO_0000270	asthma	ENSG00000169032	0.00406537840153172	2
EFO_0000270	asthma	ENSG00000169083	0.00596214434463021	6
EFO_0000270	asthma	ENSG00000169174	0.00221747912810821	1
EFO_0000270	asthma	ENSG00000169189	0.114358112165354	15
EFO_0000270	asthma	ENSG00000169194	0.53271734161263	1498
EFO_0000270	asthma	ENSG00000169230	0.00369579854684702	1
EFO_0000270	asthma	ENSG00000169242	0.00960907622180225	1
EFO_0000270	asthma	ENSG00000169245	0.0811126909284381	89
EFO_0000270	asthma	ENSG00000169248	0.00940395940245224	6
EFO_0000270	asthma	ENSG00000169252	0.633951931952128	1594
EFO_0000270	asthma	ENSG00000169297	0.00147831941873881	1
EFO_0000270	asthma	ENSG00000169306	0.00776117694837874	2
EFO_0000270	asthma	ENSG00000169313	0.401061453483964	12
EFO_0000270	asthma	ENSG00000169344	0.000429412662264645	2
EFO_0000270	asthma	ENSG00000169385	0.0753788051257362	42
EFO_0000270	asthma	ENSG00000169397	0.093615255921738	376
EFO_0000270	asthma	ENSG00000169398	0.00512278743021295	4
EFO_0000270	asthma	ENSG00000169403	0.00882885208413454	3
EFO_0000270	asthma	ENSG00000169418	0.0812376558414565	6
EFO_0000270	asthma	ENSG00000169429	0.112937912121	424
EFO_0000270	asthma	ENSG00000169432	0.540921181759359	5
EFO_0000270	asthma	ENSG00000169436	0.00295663883747761	1
EFO_0000270	asthma	ENSG00000169442	0.0929263388598878	3
EFO_0000270	asthma	ENSG00000169446	0.00153634422262291	1
EFO_0000270	asthma	ENSG00000169474	0.00739159709369404	1
EFO_0000270	asthma	ENSG00000169508	0.151991297251007	11
EFO_0000270	asthma	ENSG00000169550	0.0110873956405411	1
EFO_0000270	asthma	ENSG00000169567	0.0340660049222335	3
EFO_0000270	asthma	ENSG00000169575	0.0120113452772528	2
EFO_0000270	asthma	ENSG00000169598	0.107642739545382	1
